id,media_type,outlet
400869511,tv,BTN
400869654,tv,ESPNN
400868911,tv,CBSSN
400868958,web,ESPN3
400869187,tv,ESPN2
400869513,web,ESPN3
400869184,web,CAMP
400869101,tv,PAC12
400869277,tv,FSN
400869433,web,ACCNX
400869276,web,ESPN3
400869512,tv,CBSSN
400869655,tv,BTN
400869431,tv,ESPNU
400869355,web,ESPN3
400868983,tv,CBS
400868983,radio,ESPNRM
400869269,tv,ESPNN
400869185,web,CAMP
400868991,tv,SECN
400869271,web,ESPN3
400869274,web,ESPN3
400869812,web,ESPN3
400869275,web,ESPN3
400869272,web,ESPN3
400869273,tv,CBSSN
400868987,tv,ESPN2
400868982,tv,SECN
400868923,tv,FOX
400868988,tv,SECN
400869434,tv,BTN
400869515,web,ESPN3
400869186,web,ESPN3
400869100,tv,FS1
400869106,tv,ESPN2
400869107,tv,CBSSN
400869099,tv,PAC12
400869517,tv,ESPN
400869361,tv,ESPN
400869193,tv,CBSSN
400869109,tv,ESPN2
400868997,tv,CBS
400869440,tv,ABC
400869440,web,ESPN3
400869440,radio,ESPNRM
400869613,tv,FOX
400869111,tv,BTN
400869438,web,ACCNX
400869110,tv,ABC
400869115,tv,PAC12
400869657,tv,BTN
400869117,tv,ESPN
400868948,tv,NBC
400869656,tv,ESPN2
400869000,tv,SECN
400868998,tv,SECN
400868993,tv,ESPN
400868996,tv,ESPN2
400869113,tv,ABC
400868994,tv,ESPNU
400868992,tv,SECN
400869720,tv,ESPN
400868889,tv,FS1
400869278,tv,CBSSN
400869281,web,ESPN3
400869519,tv,BTN
400869520,tv,ESPNU
400869001,web,ACCNX
400869444,web,ESPN3
400869523,web,ESPN3
400869116,tv,PAC12
400869279,web,ESPN3
400869195,web,ESPN3
400869197,tv,CBSSN
400868959,web,ESPN3
400869282,web,ESPN3
400869283,web,ESPN3
400869441,web,ACCNX
400869442,tv,ESPN
400869443,web,ACCNX
400869437,tv,ESPNU
400869284,tv,ESPNN
400868995,tv,SECN
400868999,tv,SECN
400869114,tv,PAC12
400869360,web,ACCNX
400869813,web,ESPN3
400869445,web,ACCNX
400869518,tv,CBSSN
400869521,web,ESPN3
400869522,web,ESPN3
400869439,tv,BTN
400869196,web,CAMP
400868924,tv,ESPN2
400869112,tv,CBSSN
400869446,tv,ESPN
400869446,radio,ESPNRM
400869118,tv,FS1
400869201,tv,CBSSN
400869524,tv,ESPN
400869002,tv,SECN
400869366,tv,CBSSN
400869658,tv,ABC
400869658,web,ESPN3
400869525,tv,ESPNU
400869121,tv,ABC
400869659,tv,BTN
400869119,tv,PAC12
400869008,tv,ESPN
400869005,tv,ESPN
400869005,radio,ESPNRM
400869448,tv,ABC
400869448,web,ESPN3
400869007,tv,CBS
400868878,tv,FOX
400869003,tv,ESPN
400869660,tv,BTN
400869203,tv,ESPNN
400869363,web,ESPN3
400869200,tv,ESPNU
400869451,web,ACCNX
400869288,web,ACCNX
400869450,tv,CBSSN
400869447,web,ACCNX
400869289,web,ESPN3
400869291,tv,ESPNN
400869292,web,ESPN3
400869285,web,ESPN3
400869123,tv,FS1
400868925,tv,ESPN2
400868949,tv,NBC
400868960,web,ESPN3
400869449,tv,ESPNU
400869452,tv,BTN
400869006,tv,SECN
400869009,tv,CBSSN
400869202,web,CAMP
400869122,tv,PAC12
400869815,web,ESPN3
400869816,web,ESPN3
400869290,web,ESPN3
400868913,web,ESPN3
400869004,tv,SECN
400869287,tv,ESPNN
400869526,web,ESPN3
400869120,tv,ESPN2
400869199,tv,ESPNU
400869527,tv,ESPN
400869598,tv,FS1
400869124,tv,ESPN
400869124,radio,ESPNRM
400868926,tv,ESPN2
400869010,tv,ESPN
400869453,tv,ABC
400869664,tv,ABC
400869016,tv,SECN
400869013,tv,CBS
400869013,radio,ESPNRM
400869455,tv,ESPN
400868879,tv,FS1
400869721,tv,ESPN2
400869665,tv,ESPN2
400869015,tv,ESPN2
400869661,tv,BTN
400869128,tv,PAC12
400869011,tv,SECN
400869614,tv,FOX
400869620,tv,ABC
400869017,tv,SECN
400869207,tv,ESPN2
400868950,tv,ESPN
400869662,tv,ESPNU
400869528,tv,CBSSN
400869530,tv,ESPNN
400869818,web,ESPN3
400869454,web,ACCNX
400869294,web,ACCNX
400869127,tv,PAC12
400869296,web,ESPN3
400869295,web,ESPN3
400869206,tv,CBSSN
400869012,tv,SECN
400868961,web,ESPN3
400869297,web,ESPN3
400869456,web,ACCNX
400869293,web,ESPN3
400869663,tv,BTN
400869606,tv,ESPNU
400869666,tv,BTN
400869819,web,ESPN3
400869529,tv,ESPNU
400869298,tv,CBSSN
400869821,web,ESPN3
400869373,web,ACCNX
400869014,tv,SECN
400869820,web,ESPN3
400869126,tv,FOX
400869129,tv,PAC12
400869208,tv,ESPNU
400869125,tv,ESPN
400869822,tv,ESPN2
400869531,tv,ESPN
400869379,tv,CBSSN
400869457,tv,ESPN
400869214,tv,CBSSN
400869533,tv,ESPN2
400869018,tv,ESPN
400869643,tv,ESPN
400869133,tv,FOX
400869536,tv,CBSSN
400869023,tv,CBS
400869722,tv,ABC
400869135,tv,ESPN
400869459,tv,ABC
400869459,tv,ESPN2
400869615,tv,FS1
400869132,tv,PAC12
400869132,radio,ESPNRM
400869130,tv,FS1
400869534,tv,CBSSN
400869535,tv,ESPNN
400869599,tv,ESPNU
400869668,tv,ESPN2
400869669,tv,BTN
400869021,tv,ESPN
400868951,tv,ABC
400869458,tv,ACCN
400869300,web,ESPN3
400869302,web,ESPN3
400869304,web,ESPN3
400869590,tv,ESPNU
400869667,tv,BTN
400869823,web,ESPN3
400869301,web,ESPN3
400869299,web,ESPN3
400868914,web,ACCNX
400868927,tv,ABC
400868927,tv,ESPN2
400869020,tv,SECN
400869303,tv,CBSSN
400869216,web,ESPN3
400869824,web,ESPN3
400869607,tv,ESPNU
400869460,web,ACCNX
400869134,tv,PAC12
400869215,tv,CBSSN
400869131,tv,ESPN2
400869022,tv,SECN
400869022,web,SECN+
400869825,tv,ESPN2
400869461,tv,ESPN
400869538,tv,ESPNU
400869221,tv,CBSSN
400868928,tv,ESPN
400869028,tv,CBS
400869644,tv,ABC
400869462,tv,ABC
400869670,tv,ABC
400869670,tv,ESPN2
400868880,tv,FS1
400869024,tv,ESPN
400869541,tv,ESPN2
400869463,tv,ESPN
400869220,tv,ESPN2
400869723,tv,ABC
400869723,tv,ESPN2
400869466,tv,ESPNU
400869025,tv,SECN
400869608,tv,ESPN
400869608,radio,ESPNRM
400869627,tv,FS1
400869139,tv,PAC12
400869310,tv,CBSSN
400868915,tv,CBSSN
400869026,tv,SECN
400869671,tv,ESPNU
400869673,tv,ESPN2
400869464,web,ACCNX
400869465,web,ACCNX
400869308,web,ESPN3
400869309,web,ESPN3
400869384,web,ESPN3
400869305,web,ESPN3
400869306,web,ESPN3
400869307,web,ESPN3
400868963,web,ESPN3
400869136,tv,FOX
400869219,tv,ESPNN
400869672,tv,BTN
400869827,web,ESPN3
400869828,web,ESPN3
400869829,web,ESPN3
400869540,tv,CBSSN
400869591,tv,LHN
400869027,tv,SECN
400868952,tv,NBC
400869539,tv,ESPNU
400869137,tv,PAC12
400869138,tv,ESPN
400869223,tv,CBSSN
400869224,tv,ESPN
400869467,tv,ESPN
400869542,tv,ESPN
400869230,tv,ESPN2
400869140,tv,ESPN
400869029,tv,CBS
400869645,tv,ABC
400869676,tv,BTN
400869144,tv,PAC12
400869469,tv,ABC
400869677,tv,ABC
400869677,tv,ESPN2
400869674,tv,ESPN
400869545,tv,ESPN2
400869628,tv,ABC
400869628,tv,ESPN2
400869616,tv,FOX
400869030,tv,ESPN
400869142,tv,FOX
400869314,web,ESPN3
400869470,web,ACCNX
400869032,tv,ESPN
400869032,radio,ESPNRM
400869546,tv,CBSSN
400868916,tv,CBSSN
400868964,tv,SECN
400869543,tv,ESPNN
400869313,web,ESPN3
400869316,web,ESPN3
400869678,tv,BTN
400869600,tv,FS1
400869609,tv,ESPN2
400869468,web,ACCNX
400869315,web,ESPN3
400869311,web,ESPN3
400869143,tv,PAC12
400869831,web,ESPN3
400869833,web,ESPN3
400869312,web,ESPN3
400869547,tv,ESPNU
400869033,tv,SECN
400869387,web,ESPN3
400869544,tv,CBSSN
400869834,web,ESPN3
400869675,tv,BTN
400869031,tv,SECN
400869034,tv,ESPNU
400869832,web,ESPN3
400869141,tv,PAC12
400869228,tv,CBSSN
400869229,tv,ESPN2
400869471,tv,ESPN
400869317,web,ESPN3
400869318,tv,CBSSN
400869835,tv,ESPNU
400869145,tv,ESPN
400869145,radio,ESPNRM
400869548,tv,ESPN2
400869234,tv,CBSSN
400869231,tv,ESPN2
400869681,tv,ESPN
400869473,tv,ABC
400869148,tv,FS1
400869475,tv,ABC
400869475,tv,ESPN2
400869646,tv,ESPN
400869683,tv,ESPN
400868881,tv,ABC
400869040,tv,ESPNU
400869621,tv,FOX
400869232,tv,CBSSN
400869035,tv,CBS
400869035,radio,ESPNRM
400869036,tv,SECN
400869601,tv,FS1
400869039,tv,ESPN2
400869682,tv,ABC
400869682,tv,ESPN2
400869038,tv,SECN
400868965,web,ESPN3
400869549,tv,ESPNU
400869551,tv,ESPNN
400869474,web,ACCNX
400869319,tv,CBSSN
400869679,tv,BTN
400869472,web,ACCNX
400869550,tv,CBSSN
400868917,web,ACCNX
400868953,tv,NBC
400869037,tv,SECN
400869680,tv,ESPNU
400869629,tv,ESPN2
400869717,web,ESPN3
400869553,tv,ESPNN
400869147,tv,PAC12
400869391,web,ESPN3
400869836,web,ESPN3
400869552,tv,ESPNN
400869149,tv,ESPN2
400869146,tv,FS1
400869321,tv,ESPN2
400869320,tv,ESPNU
400869322,tv,ESPN2
400869593,tv,ESPN
400869150,tv,FS1
400869323,tv,CBSSN
400869838,tv,ESPNU
400869236,tv,ESPN2
400869324,tv,CBSSN
400869554,tv,ESPN2
400869044,tv,CBS
400869044,radio,ESPNRM
400869477,tv,ABC
400869477,tv,ESPN2
400869685,tv,ESPN
400869046,tv,SECN
400869154,tv,ESPN
400869647,tv,ABC
400869476,tv,ESPN2
400869687,tv,ABC
400869042,tv,ESPN
400869041,tv,CBS
400869688,tv,BTN
400868882,tv,FOX
400869610,tv,ABC
400869610,tv,ESPN2
400869478,tv,ESPNU
400869602,tv,ESPN2
400869480,web,ACCNX
400869479,tv,ESPNU
400869151,tv,PAC12
400868954,tv,CBS
400868918,tv,CBSSN
400869045,tv,ESPNU
400869630,tv,FS1
400869684,tv,ESPNN
400869481,web,ACCNX
400869403,web,ESPN3
400869482,web,ACCNX
400869686,tv,BTN
400869839,web,ESPN3
400869399,web,ESPN3
400869153,tv,FS1
400868930,tv,CBSSN
400868966,web,ESPN3
400869047,tv,SECN
400869048,tv,SECN
400869556,tv,ESPNN
400869840,web,ESPN3
400921256,web,ESPN3
400869400,web,ESPN3
400869152,tv,ESPN
400869152,radio,ESPNRM
400869043,tv,SECN
400869555,tv,ESPNN
400869238,tv,ESPNU
400869239,tv,ESPN2
400869326,tv,ESPN2
400869325,tv,CBSSN
400869327,tv,ESPNU
400869328,tv,ESPN2
400869155,tv,FS1
400869483,tv,ESPN
400869483,radio,ESPNRM
400869844,tv,ESPNU
400869484,tv,ESPN2
400869049,tv,ESPN
400869485,tv,ABC
400869690,tv,ABC
400869157,tv,FOX
400869157,radio,ESPNRM
400869648,tv,ESPN
400869487,tv,ESPN2
400869693,tv,ESPN2
400869055,tv,SECN
400869055,radio,ESPNRM
400869052,tv,CBS
400869689,tv,ABC
400869689,tv,ESPN2
400868883,tv,ABC
400868883,tv,ESPN2
400869156,tv,FS1
400869622,tv,FS1
400869486,tv,ESPNU
400869631,tv,FS1
400869691,tv,BTN
400869160,tv,ESPN
400869050,tv,ESPN
400869051,tv,CBS
400869054,tv,SECN
400869557,tv,ESPNU
400869558,tv,ESPNN
400869561,tv,CBSSN
400869692,tv,BTN
400869488,web,ACCNX
400869329,web,ESPN3
400869724,web,ACCNX
400869845,web,ESPN3
400869843,web,ESPN3
400868931,web,ESPN3
400869053,tv,SECN
400868919,tv,NBC
400869406,web,ESPN3
400869408,web,ESPN3
400869842,web,ESPN3
400869560,tv,CBSSN
400869846,web,ESPN3
400869159,tv,PAC12
400869559,tv,ESPNU
400869158,tv,PAC12
400869241,tv,ESPNU
400869243,tv,ESPN2
400869245,tv,CBSSN
400869330,tv,ESPNU
400869331,tv,ESPN2
400869332,tv,ESPN2
400869333,tv,ESPNU
400869562,tv,ESPN
400869562,radio,ESPNRM
400869847,tv,ESPNU
400869563,tv,CBSSN
400869056,tv,ESPN2
400869649,tv,ESPN
400869695,tv,ESPN
400869491,tv,ESPN
400869162,tv,FOX
400869698,tv,ABC
400869617,tv,ABC
400869617,radio,ESPNRM
400869164,tv,FOX
400869623,tv,FS1
400869163,tv,ESPN
400869057,tv,SECN
400922862,tv,SECN
400869493,tv,ABC
400869493,tv,ESPN2
400869697,tv,ESPNN
400869064,tv,CBS
400869334,tv,ESPNU
400869166,tv,PAC12
400869065,tv,ESPNU
400868884,tv,ESPN2
400868920,tv,CBSSN
400869059,tv,SECN
400869414,web,ESPN3
400869694,tv,BTN
400869494,web,ACCNX
400869495,web,ACCNX
400869490,web,ACCNX
400869410,web,ESPN3
400868932,web,ESPN3
400869849,web,ESPN3
400869848,web,ESPN3
400869492,web,ACCNX
400869250,tv,CBSSN
400868955,tv,NBC
400869496,web,ACCNX
400869566,web,ESPN3
400869595,tv,FS1
400869603,tv,ABC
400869603,tv,ESPN2
400869696,tv,BTN
400922541,tv,ESPNN
400869063,tv,SECN
400869249,web,ESPN3
400869060,tv,SECN
400869850,web,ESPN3
400869062,tv,ESPNU
400869062,radio,ESPNRM
400869565,tv,CBSSN
400869066,tv,SECN
400869564,tv,ESPNN
400869248,tv,ESPN2
400869247,tv,CBSSN
400869335,tv,ESPNU
400869336,web,ESPN3
400869337,web,ESPN3
400869067,tv,ESPN
400869168,tv,FOX
400869699,tv,ABC
400869252,tv,CBSSN
400869568,tv,ABC
400869340,tv,ESPN2
400869339,tv,CBSSN
400869497,tv,ESPN
400869073,tv,CBS
400869632,tv,FS1
400869418,tv,ESPNN
400868885,tv,ESPN
400869567,tv,ESPN2
400869167,tv,ESPN
400869068,tv,CBS
400869650,tv,ABC
400869650,radio,ESPNRM
400869074,tv,ESPN
400869703,tv,BTN
400869702,tv,ESPN
400869170,tv,FOX
400869071,tv,ESPN
400868956,tv,ABC
400868956,radio,ESPNRM
400869069,tv,ABC
400869075,tv,SECN
400869596,tv,FS1
400869172,tv,PAC12
400869572,tv,ESPNU
400869070,tv,SECN
400869604,tv,FS1
400869700,tv,ESPNU
400869701,tv,BTN
400869569,tv,CBSSN
400869501,tv,ESPN2
400869852,web,ESPN3
400869500,web,ACCNX
400869498,web,ACCNX
400869499,tv,ESPN2
400869416,web,ESPN3
400869255,tv,CBSSN
400869072,tv,SECN
400869854,web,ESPN3
400869851,web,ESPN3
400869570,tv,ESPNN
400869171,tv,PAC12
400869419,tv,ESPNU
400869169,tv,ESPN2
400869571,tv,ESPNN
400869253,tv,CBSSN
400869254,tv,ESPN2
400868933,tv,ESPNU
400926942,tv,FOX
400926942,radio,ESPNRM
400926941,tv,ESPN2
400926943,tv,CBS
400926944,tv,ABC
400926944,radio,ESPNRM
400926946,tv,FOX
400869618,tv,FOX
400868886,tv,FS1
400926947,tv,ABC
400869611,tv,FS1
400869856,tv,ESPN2
400926948,tv,ESPN
400869858,web,ESPN3
400869857,web,ESPN3
400869855,tv,ESPN2
400926949,tv,ESPN
400868921,tv,CBS
400869738,web,ESPN3
400869736,web,ESPN3
400869741,web,ESPN3
400869737,web,ESPN3
400871431,web,ESPN3
400871376,web,ESPN3
400873117,web,ESPN3
400873550,tv,ESPNU
400872898,web,ESPN3
400871340,web,ESPN3
400871390,web,ESPN3
400871403,web,ESPN3
400871321,web,ESPN3
400869746,web,ESPN3
400871385,web,ESPN3
400871416,web,ESPN3
400872513,web,ESPN3
400873127,web,ESPN3
400872494,web,ESPN3
400872814,web,ESPN3
400874858,web,ESPN3
400872679,web,ESPN3
400871424,web,ESPN3
400871341,web,ESPN3
400872471,web,ESPN3
400872521,web,ESPN3
400872687,web,ESPN3
400872792,web,ESPN3
400872786,tv,ESPNU
400871308,tv,NBCSN
400871337,web,ESPN3
400871404,web,ESPN3
400871342,web,ESPN3
400871351,web,ESPN3
400871394,web,ESPN3
400871432,web,ESPN3
400872871,web,ESPN3
400871438,web,ESPN3
400871381,web,ESPN3
400872518,web,ESPN3
400871371,web,ESPN3
400874863,web,ESPN3
400871377,web,ESPN3
400872507,web,ESPN3
400872688,web,ESPN3
400872495,web,ESPN3
400872800,tv,ESPNU
400871309,web,ESPN3
400871395,web,ESPN3
400871425,web,ESPN3
400872861,web,ESPN3
400872909,web,ESPN3
400871343,web,ESPN3
400871360,web,ESPN3
400871372,web,ESPN3
400872830,web,ESPN3
400871352,web,ESPN3
400872673,web,ESPN3
400871378,web,ESPN3
400872504,web,ESPN3
400872514,web,ESPN3
400872765,web,ESPN3
400872822,web,ESPN3
400873075,web,ESPN3
400871353,web,ESPN3
400871361,web,ESPN3
400871396,web,ESPN3
400871418,web,ESPN3
400871366,web,ESPN3
400871406,web,ESPN3
400872474,web,ESPN3
400872519,web,ESPN3
400871344,web,ESPN3
400871373,web,ESPN3
400872488,web,ESPN3
400872496,web,ESPN3
400872681,web,ESPN3
400872831,web,ESPN3
400872856,web,ESPN3
400871330,tv,NBCSN
400872835,web,ESPN3
400871324,web,ESPN3
400871440,web,ESPN3
400871362,web,ESPN3
400872766,web,ESPN3
400871345,web,ESPN3
400871354,web,ESPN3
400871379,web,ESPN3
400872689,web,ESPN3
400872695,web,ESPN3
400871367,web,ESPN3
400872489,web,ESPN3
400871303,tv,NBCSN
400872682,web,ESPN3
400871408,web,ESPN3
400871433,web,ESPN3
400871428,web,ESPN3
400872885,web,ESPN3
400871346,web,ESPN3
400871363,web,ESPN3
400871382,web,ESPN3
400872850,web,ESPN3
400872490,web,ESPN3
400871355,web,ESPN3
400873114,web,ESPN3
400871368,web,ESPN3
400872484,web,ESPN3
400872510,web,ESPN3
400872526,web,ESPN3
400872497,web,ESPN3
400871356,web,ESPN3
400871434,web,ESPN3
400871331,tv,NBCSN
400871386,web,ESPN3
400872825,web,ESPN3
400871348,web,ESPN3
400871441,web,ESPN3
400871374,web,ESPN3
400871380,web,ESPN3
400872485,web,ESPN3
400871357,web,ESPN3
400871399,web,ESPN3
400872691,web,ESPN3
400871435,web,ESPN3
400872873,web,ESPN3
400872498,web,ESPN3
400872524,web,ESPN3
400868944,tv,ESPNN
400872685,web,ESPN3
400872819,web,ESPN3
400871445,web,ESPN3
400872806,web,ESPN3
400871365,web,ESPN3
400871370,web,ESPN3
400871387,web,ESPN3
400871410,web,ESPN3
400872493,web,ESPN3
400872520,web,ESPN3
400871375,web,ESPN3
400872769,tv,ESPNC
400872769,web,ESPN3
400926622,web,ESPN3
400926623,web,ESPN3
400926626,web,ESPN3
400926627,web,ESPN3
400926628,web,ESPN3
400926624,web,ESPN3
400873840,tv,NBCSN
400926621,web,ESPN3
400926625,web,ESPN3
400927134,web,ESPN3
400927143,web,ESPN3
400927132,web,ESPN3
400927133,web,ESPN3
400927201,web,ESPN3
400927137,web,ESPN3
400927183,tv,ESPNU
400927135,web,ESPN3
400927136,web,ESPN3
400928061,tv,ESPN2
400928064,tv,ESPN
400928062,web,ESPN3
400928063,web,ESPN3
400873307,tv,ESPN
400871402,web,ESPN3
400871389,web,ESPN3
400868934,web,ESPN3
400871349,web,ESPN3
400871339,web,ESPN3
400873071,web,ESPN3
400873141,tv,ESPNU
400935257,tv,ESPN
400941786,tv,CBSSN
400935282,tv,CBSSN
400945031,tv,ESPN
400935229,tv,ESPN
400934493,tv,FS1
400938591,tv,CBSSN
400937445,tv,ACCNX
400941787,web,ESPN3
400935230,tv,BTN
400944826,web,ESPN3
400944889,web,ESPN3
400944890,web,ESPN3
400941788,web,ESPN3
400935248,tv,PAC12
400933828,tv,SECN
400944827,web,ESPN3
400941789,tv,CBSSN
400935247,tv,PAC12
400935231,tv,ESPN
400944891,web,ESPN3
400937451,tv,ACCNX
400938592,tv,ESPNU
400935249,tv,PAC12
400937446,tv,CBSSN
400933827,tv,ABC
400933827,radio,ESPNRM
400935252,tv,PAC12
400937447,tv,ESPN
400935237,tv,ABC
400934492,tv,FOX
400933830,tv,ABC
400933830,radio,ESPNRM
400933829,tv,SECN
400933833,tv,ESPN
400933831,tv,ESPN
400935238,tv,FOX
400937449,tv,ACCNX
400941791,web,ESPN3
400934491,web,ESPN3
400934495,tv,FS1
400935255,tv,FS1
400935232,tv,BTN
400935233,tv,BTN
400935234,tv,ESPNU
400933836,tv,SECN
400935256,tv,ACCNX
400937450,tv,ACCNX
400935254,tv,PAC12
400945246,web,ESPN3
400933837,tv,ESPN
400934573,tv,NBC
400935236,tv,BTN
400937452,tv,ACCNX
400944830,tv,ESPNU
400933832,tv,CBSSN
400933835,tv,SECN
400937448,tv,ACCNX
400941790,web,ESPN3
400938596,web,ESPN3
400938595,web,ESPN3
400938593,web,ESPN3
400941792,web,ESPN3
400938888,web,ESPN3
400934489,tv,FS2
400944892,web,ESPN3
400944828,web,ESPN3
400944829,web,ESPN3
400935235,tv,BTN
400933839,tv,CBSSN
400941793,web,ESPN3
400935253,tv,PAC12
400935251,tv,PAC12
400934497,tv,ABC
400933838,tv,FOX
400933840,tv,ESPN
400933840,radio,ESPNRM
400935239,tv,FS1
400933841,tv,ESPN2
400934502,tv,ABC
400934502,radio,ESPNRM
400933843,tv,ESPN
400935245,tv,ABC
400935260,tv,FOX
400935260,radio,ESPNRM
400935266,tv,PAC12
400935243,tv,ABC
400935348,tv,BTN
400933847,tv,SECN
400933845,tv,NBC
400937456,tv,ESPN
400937460,tv,ACCNX
400935267,tv,ESPN
400933842,tv,CBS
400933851,tv,SECN
400935240,tv,ESPNU
400934505,tv,FS2
400934562,tv,CBSSN
400935242,tv,BTN
400933846,tv,SECN
400933848,tv,SECN
400934499,tv,ESPN2
400937455,tv,ACCNX
400937453,tv,ACCNX
400935262,tv,PAC12
400941794,tv,CBSSN
400935347,tv,ESPNU
400941797,web,ESPN3
400944831,web,ESPN3
400944894,web,ESPN3
400944895,web,ESPN3
400944896,web,ESPN3
400937459,tv,ACCNX
400935244,tv,BTN
400934504,tv,LHN
400933853,tv,SECN
400944832,web,ESPN3
400941798,web,ESPN3
400935264,tv,FOX
400935268,tv,PAC12
400937458,tv,ACCNX
400944897,web,ESPN3
400944835,web,ESPN3
400944893,web,ESPN3
400944898,web,ESPN3
400938601,web,ESPN3
400933850,tv,ESPN2
400933852,tv,ESPNU
400933849,tv,CBSSN
400935241,tv,BTN
400935265,tv,FS1
400935263,tv,ESPN2
400935258,tv,ESPNU
400935259,tv,PAC12
400945256,tv,ESPN
400941799,tv,ESPN
400941800,tv,ESPNU
400935269,tv,ESPN
400933854,tv,ESPN2
400937461,tv,ABC
400934511,tv,FOX
400934511,radio,ESPNRM
400935356,tv,BTN
400935275,tv,PAC12
400935352,tv,BTN
400934563,tv,FOX
400934509,tv,ESPN
400935349,tv,ABC
400933859,tv,ESPN
400933857,tv,SECN
400933855,tv,SECN
400937468,tv,CBSSN
400933863,tv,ESPNU
400935276,tv,CBSSN
400934510,tv,ESPNU
400935274,tv,PAC12
400933856,tv,CBS
400935270,tv,ABC
400935354,tv,FS1
400933862,tv,SECN
400934507,tv,ESPNU
400934517,tv,CBSSN
400937467,tv,ESPN2
400937465,tv,ACCNX
400934506,tv,ACCNX
400935271,tv,PAC12
400937469,tv,ACCNX
400944900,web,ESPN3
400937466,tv,ACCNX
400934574,tv,ESPN
400935353,tv,BTN
400935351,tv,ESPN2
400933860,tv,SECN
400944899,web,ESPN3
400938611,web,ESPN3
400935273,tv,CBSSN
400944838,web,ESPN3
400944839,web,ESPN3
400941802,web,ESPN3
400944836,web,ESPN3
400933861,tv,SECN
400935355,tv,BTN
400938610,web,ESPN3
400944837,web,ESPN3
400941801,web,ESPN3
400935272,tv,ESPN2
400933858,tv,ESPN
400941803,tv,ESPN
400935277,tv,FS1
400945258,tv,ESPN2
400933871,tv,CBS
400937470,tv,ESPN2
400934515,tv,FS1
400935360,tv,ABC
400935279,tv,ABC
400934516,tv,ESPN
400934516,radio,ESPNRM
400935281,tv,FS1
400935364,tv,FOX
400933865,tv,ESPN
400937472,tv,ABC
400937472,tv,ESPN2
400937477,web,ACCNX
400937475,web,ACCNX
400933868,tv,ESPNU
400935283,tv,PAC12
400937474,web,ACCNX
400933866,tv,SECN
400945259,tv,CBSSN
400935278,tv,PAC12
400933867,tv,ESPN2
400934518,tv,ABC
400934518,tv,ESPN2
400934561,tv,CBSSN
400933864,tv,ESPN
400933870,tv,SECN
400934514,tv,ESPNU
400937473,web,ACCNX
400941807,web,ESPN3
400944902,web,ESPN3
400935361,tv,FS1
400935359,tv,BTN
400937478,web,ESPN3
400937471,tv,ESPNU
400933869,tv,SECN
400944901,web,ESPN3
400941804,tv,CBSSN
400944842,web,ESPN3
400944818,web,ESPN3
400944843,web,ESPN3
400938616,web,ESPN3
400938617,web,ESPN3
400941806,web,ESPN3
400944903,web,ESPN3
400938620,web,ESPN3
400938619,web,ESPN3
400941805,web,ESPN3
400934575,tv,FOX
400935280,tv,ESPN
400935280,radio,ESPNRM
400941838,tv,ESPNU
400934521,tv,ESPN
400935284,tv,ESPN
400937479,tv,ESPN
400935365,tv,FS1
400945262,tv,CBSSN
400933872,tv,ESPN
400937481,tv,ABC
400937481,radio,ESPNRM
400935368,tv,BTN
400935288,tv,PAC12
400933878,tv,CBS
400935370,tv,ABC
400933874,tv,ESPN
400934520,tv,FOX
400937484,web,ACCNX
400941810,tv,CBSSN
400944987,tv,CBSSN
400933875,tv,ESPN
400934576,tv,NBCSN
400933877,tv,ESPNU
400941811,tv,ESPNU
400933873,tv,SECN
400935367,tv,FS1
400937486,web,ACCNX
400937483,tv,ESPN2
400937485,web,ACCNX
400937480,web,ACCNX
400937482,tv,ABC
400934519,tv,ESPN2
400934566,tv,CBSSN
400941813,tv,ESPNU
400944986,web,ESPN3
400941809,tv,ESPNN
400935285,tv,PAC12
400933876,tv,SECN
400935366,tv,FOX
400944904,web,ESPN3
400938625,web,ESPN3
400944905,web,ESPN3
400944844,web,ESPN3
400945263,tv,CBSSN
400985406,tv,ESPN2
400933879,tv,SECN
400935286,tv,ESPN2
400935287,tv,FS1
400944846,tv,ESPN2
400937487,tv,ESPN
400941814,tv,ESPN
400945267,tv,ESPN
400933884,tv,ESPN
400937489,tv,ESPN2
400934523,tv,FOX
400935374,tv,ABC
400933885,tv,ESPN
400935293,tv,ESPN
400935372,tv,ABC
400934522,tv,FS1
400935373,tv,BTN
400935375,tv,FOX
400935292,tv,FOX
400933880,tv,SECN
400981507,tv,ESPN
400935290,tv,PAC12
400935290,radio,ESPNRM
400937488,tv,ESPN2
400935291,tv,FS1
400934577,tv,ABC
400933882,tv,CBS
400941816,tv,ESPNU
400941819,web,ESPN3
400941817,tv,ESPNU
400944991,tv,CBSSN
400935371,tv,BTN
400934525,tv,FS1
400937490,web,ACCNX
400937491,web,ACCNX
400944990,web,ESPN3
400944989,web,ESPN3
400944849,web,ESPN3
400938628,web,ESPN3
400935376,tv,ESPN2
400944850,web,ESPN3
400944988,web,ESPN3
400941815,tv,CBSSN
400944992,web,ESPN3
400944993,tv,ESPNU
400982707,tv,BTN
400933883,tv,SECN
400944848,web,ESPN3
400944847,web,ESPN3
400941818,tv,CBSSN
400934524,tv,FS1
400933881,tv,SECN
400945269,web,ESPN3
400935289,tv,PAC12
400944852,tv,ESPNU
400937493,tv,ESPN
400935294,tv,ESPN
400933886,tv,ESPN
400933888,tv,SECN
400935296,tv,ESPN
