coach_id,team_id,year
516,2132,2020
516,2132,2021
516,2132,2022
517,26,2017
517,12,2021
517,12,2022
518,2306,1945
519,2633,1902
519,2633,1903
520,52,2010
520,52,2011
520,52,2012
520,52,2013
520,52,2014
520,52,2015
520,52,2016
520,52,2017
520,245,2018
520,245,2019
520,245,2020
520,245,2021
520,245,2022
521,238,2020
522,2309,1975
522,2309,1976
522,2309,1977
523,77,2006
523,77,2007
523,77,2008
523,77,2009
523,77,2010
523,77,2011
523,77,2012
523,77,2013
523,77,2014
523,77,2015
523,77,2016
523,77,2017
523,77,2018
523,77,2019
523,77,2020
523,77,2021
523,77,2022
524,254,1919
524,254,1920
524,254,1921
524,254,1922
524,254,1923
524,254,1924
525,2711,2013
525,2711,2014
525,2711,2015
525,2711,2016
525,135,2017
525,135,2018
525,135,2019
525,135,2020
525,135,2021
525,135,2022
526,57,1923
526,57,1924
528,2,1929
529,2117,1994
529,2117,1995
529,2117,1996
529,2117,1997
529,2117,1998
529,2117,1999
530,245,1962
530,245,1963
530,245,1964
531,218,2018
532,38,1902
532,159,1903
532,159,1904
532,159,1905
532,159,1906
532,38,1908
532,38,1909
532,38,1910
532,38,1911
532,38,1912
532,38,1913
532,38,1914
532,38,1915
533,228,1978
533,228,1979
533,228,1980
533,228,1981
533,228,1982
533,228,1983
533,228,1984
533,228,1985
533,228,1986
533,228,1987
533,228,1988
533,228,1989
533,8,1993
533,8,1994
533,8,1995
533,8,1996
533,8,1997
534,2426,1969
534,2426,1970
534,2426,1971
534,2426,1972
535,158,1906
536,2579,1917
536,2579,1919
537,66,1954
537,66,1955
537,66,1956
538,167,1992
538,167,1993
538,167,1994
538,167,1995
538,167,1996
538,167,1997
538,2628,1998
538,2628,1999
538,2628,2000
538,333,2001
538,333,2002
538,245,2003
538,245,2004
538,245,2005
538,245,2006
538,245,2007
538,326,2012
538,326,2013
538,326,2014
538,326,2015
539,2306,1947
540,238,2011
540,238,2012
540,238,2013
540,213,2014
540,213,2015
540,213,2016
540,213,2017
540,213,2018
540,213,2019
540,213,2020
540,213,2021
540,213,2022
541,150,1999
541,150,2000
541,150,2001
541,150,2002
541,150,2003
542,2628,1915
543,87,2021
543,87,2022
544,2032,2011
544,145,2012
544,145,2013
544,145,2014
544,145,2015
544,145,2016
544,2335,2019
544,2335,2020
544,2335,2021
544,2335,2022
545,2483,1967
545,2483,1968
545,2483,1969
545,2483,1970
545,2483,1971
546,120,2001
546,120,2002
546,120,2003
546,120,2004
546,120,2005
546,120,2006
546,120,2007
546,120,2008
546,120,2009
546,120,2010
547,290,2014
547,290,2015
547,2655,2016
547,2655,2017
547,2655,2018
547,2655,2019
547,2655,2020
547,2655,2021
547,2655,2022
548,202,1941
548,202,1942
548,202,1943
548,202,1944
548,202,1945
548,2655,1946
548,2655,1947
548,2655,1948
548,2655,1949
548,2655,1950
548,2655,1951
549,2116,2016
549,2116,2017
549,158,2018
549,158,2019
549,158,2020
549,158,2021
549,158,2022
550,2567,1962
550,2567,1963
550,2567,1964
550,2567,1965
550,2567,1966
550,2567,1967
550,2567,1968
550,2567,1969
550,2567,1970
550,2567,1971
550,2567,1972
550,249,1973
550,249,1974
550,249,1975
550,249,1976
550,249,1977
550,249,1978
550,2294,1979
550,2294,1980
550,2294,1981
550,2294,1982
550,2294,1983
550,2294,1984
550,2294,1985
550,2294,1986
550,2294,1987
550,2294,1988
550,2294,1989
550,2294,1990
550,2294,1991
550,2294,1992
550,2294,1993
550,2294,1994
550,2294,1995
550,2294,1996
550,2294,1997
550,2294,1998
551,2306,1935
551,2306,1936
551,2306,1937
551,2306,1938
551,2306,1939
552,235,2012
552,235,2013
552,235,2014
552,235,2015
552,259,2016
552,259,2017
552,259,2018
552,259,2019
552,259,2020
552,259,2021
553,59,1972
553,59,1973
554,36,1982
554,36,1983
554,36,1984
554,36,1985
554,36,1986
554,36,1987
554,36,1988
555,153,1920
555,2655,1921
556,2633,1992
556,2633,1993
556,2633,1994
556,2633,1995
556,2633,1996
556,2633,1997
556,2633,1998
556,2633,1999
556,2633,2000
556,2633,2001
556,2633,2002
556,2633,2003
556,2633,2004
556,2633,2005
556,2633,2006
556,2633,2007
556,2633,2008
557,344,1907
557,344,1908
558,59,2002
558,59,2003
558,59,2004
558,59,2005
558,59,2006
558,59,2007
559,96,1927
559,96,1928
559,96,1929
559,96,1930
559,96,1931
559,96,1932
559,96,1933
560,154,1923
560,154,1924
560,154,1925
561,197,1969
561,197,1970
561,197,1971
562,127,1918
563,251,1916
563,24,1921
564,2199,2004
564,2199,2005
564,2199,2006
564,2199,2007
564,2199,2008
565,245,1951
565,245,1952
565,245,1953
566,248,2014
567,201,1989
567,201,1990
567,201,1991
567,201,1992
567,201,1993
567,201,1994
568,189,1965
568,189,1966
568,189,1967
569,202,1970
569,202,1971
569,202,1972
570,2306,1967
570,2306,1968
570,2306,1969
570,2306,1970
570,2306,1971
570,2306,1972
570,2306,1973
570,2306,1974
570,97,1975
570,97,1976
570,97,1977
570,97,1978
570,97,1979
570,2655,1980
570,2655,1981
570,2655,1982
571,254,1966
571,254,1967
572,2579,1956
572,2579,1957
572,2579,1958
572,2579,1959
572,2579,1960
573,21,1973
573,21,1974
573,21,1975
573,21,1976
573,21,1977
573,21,1978
573,21,1979
573,21,1980
573,23,1984
573,23,1985
573,23,1986
573,23,1987
573,23,1988
573,23,1989
574,25,1992
574,25,1993
574,25,1994
574,25,1995
574,264,2003
574,264,2004
575,96,1918
575,96,1919
576,2084,2006
576,2084,2007
576,2084,2008
576,2084,2009
576,2305,2010
576,2305,2011
576,2335,2018
577,2132,1954
578,158,1949
578,158,1950
578,158,1951
578,158,1952
578,158,1953
578,158,1954
578,158,1955
579,239,1910
579,239,1911
579,239,1912
579,2181,1916
579,2181,1917
580,2751,2003
580,2751,2004
580,2751,2005
580,2751,2006
580,2751,2007
580,2751,2008
581,277,1937
581,277,1938
581,277,1939
582,61,1989
582,61,1990
582,61,1991
582,61,1992
582,61,1993
582,61,1994
582,61,1995
583,218,2006
583,218,2007
583,218,2008
583,218,2009
583,218,2010
583,2390,2011
583,2390,2012
583,2390,2013
583,2390,2014
583,2390,2015
584,213,1900
584,213,1901
584,213,1902
585,242,1989
585,242,1990
585,242,1991
585,242,1992
585,242,1993
585,150,1994
585,150,1995
585,150,1996
585,150,1997
585,150,1998
586,167,2020
586,167,2021
586,167,2022
587,2116,2003
588,2132,1981
588,2132,1982
588,2305,1983
588,2305,1984
588,2305,1985
588,221,1986
588,221,1987
588,221,1988
588,221,1989
590,77,1913
591,2166,1906
591,2166,1907
591,2306,1948
591,2306,1949
591,2306,1950
592,242,2006
592,202,2007
592,202,2008
592,202,2009
592,202,2010
592,221,2011
592,9,2012
592,9,2013
592,9,2014
592,9,2015
592,9,2016
592,9,2017
593,38,1959
593,38,1960
593,38,1961
594,333,1911
594,333,1912
594,333,1913
595,349,1906
595,349,1912
596,2329,1893
596,349,1894
596,349,1895
597,57,1960
597,57,1961
597,57,1962
597,57,1963
597,57,1964
597,57,1965
597,57,1966
597,57,1967
597,57,1968
597,57,1969
598,245,1918
599,77,1981
599,77,1982
599,77,1983
599,77,1984
599,77,1985
599,24,1989
599,24,1990
599,24,1991
600,153,1908
601,238,1963
601,238,1964
601,238,1965
601,238,1966
602,2181,1933
602,2181,1934
602,2181,1935
602,2181,1936
602,2181,1937
602,2181,1938
602,2181,1939
602,2181,1940
602,2181,1941
602,2181,1942
602,2181,1944
602,2181,1945
602,2181,1946
603,2567,1989
603,2567,1990
604,264,2021
605,333,1900
606,36,1902
607,2294,1909
607,197,1915
607,197,1916
608,61,1961
608,61,1962
608,61,1963
609,195,1995
609,195,1996
609,195,1997
609,195,1998
609,195,1999
609,195,2000
609,154,2001
609,154,2002
609,154,2003
609,154,2004
609,154,2005
609,154,2006
609,154,2007
609,154,2008
609,154,2009
609,154,2010
609,154,2011
609,154,2012
609,154,2013
609,239,2016
610,154,1981
610,154,1982
610,154,1983
610,154,1984
610,154,1985
610,154,1986
610,258,2001
610,258,2002
610,258,2003
610,258,2004
610,258,2005
610,258,2006
610,258,2007
610,258,2008
610,258,2009
611,258,1946
611,258,1947
611,258,1948
611,258,1949
611,258,1950
611,258,1951
611,258,1952
611,238,1953
611,238,1954
611,238,1955
611,238,1956
611,238,1957
611,238,1958
611,238,1959
611,238,1960
611,238,1961
611,238,1962
612,193,2010
613,197,2005
613,197,2006
613,197,2007
613,197,2008
613,197,2009
613,197,2010
613,197,2011
613,197,2012
613,197,2013
613,197,2014
613,197,2015
613,197,2016
613,197,2017
613,197,2018
613,197,2019
613,197,2020
613,197,2021
613,197,2022
614,259,1926
614,259,1927
614,259,1928
614,259,1929
614,2390,1948
614,2390,1949
614,2390,1950
614,2390,1951
614,2390,1952
614,2390,1953
614,2390,1954
614,2390,1955
614,2390,1956
614,2390,1957
614,2390,1958
614,2390,1959
614,2390,1960
614,2390,1961
614,2390,1962
614,2390,1963
615,135,1986
615,135,1987
615,135,1988
615,135,1989
615,135,1990
615,135,1991
616,328,2005
616,328,2006
616,328,2007
616,328,2008
617,344,1902
618,221,1990
618,221,1991
618,221,1992
618,30,1998
618,30,1999
618,30,2000
619,2628,1919
620,103,2020
620,103,2021
620,103,2022
621,242,1967
621,242,1968
621,242,1969
621,242,1970
622,2426,1944
622,2426,1945
623,46,1932
623,46,1933
623,46,1934
623,46,1935
623,46,1936
623,46,1937
623,46,1938
623,46,1939
623,46,1940
623,46,1941
623,46,1942
623,46,1946
623,46,1947
623,46,1948
624,52,2017
624,52,2019
625,194,1902
625,194,1903
626,154,1908
627,356,1907
627,356,1908
627,356,1909
627,356,1910
627,356,1911
627,356,1912
628,2653,2021
629,204,2017
630,349,1959
630,349,1960
630,349,1961
631,356,1892
631,356,1893
632,57,1985
632,57,1986
632,57,1987
632,57,1988
632,57,1989
633,2572,2021
633,2572,2022
634,113,1901
634,113,1902
634,113,1903
635,2572,1988
635,2572,1989
635,99,1991
635,99,1992
635,99,1993
635,99,1994
636,2426,1934
636,2426,1935
636,2426,1936
636,2426,1946
636,2426,1947
636,221,1951
636,221,1954
637,77,1910
637,77,1911
637,77,1912
638,2459,2019
638,2459,2020
638,2459,2021
638,2459,2022
639,2509,1896
639,2329,1897
640,145,1906
641,344,1927
641,344,1928
641,344,1929
641,2458,1932
641,2458,1933
641,2458,1934
641,2458,1935
641,2458,1936
641,2458,1937
642,77,1927
642,77,1928
642,77,1929
642,77,1930
642,77,1931
642,77,1932
642,77,1933
642,77,1934
643,183,1930
643,183,1931
643,183,1932
643,183,1933
643,183,1934
643,183,1935
643,183,1936
644,2711,1982
644,2711,1983
644,2711,1984
644,2711,1985
644,2711,1986
645,24,2007
645,24,2008
645,24,2009
645,24,2010
645,130,2015
645,130,2016
645,130,2017
645,130,2018
645,130,2019
645,130,2020
645,130,2021
645,130,2022
646,201,1932
646,201,1933
646,201,1934
647,2426,1959
647,2426,1960
647,2426,1961
647,2426,1962
647,2426,1963
647,2426,1964
647,218,1971
647,218,1972
647,218,1973
647,218,1974
647,218,1975
647,218,1976
647,218,1977
647,218,1978
647,218,1979
647,218,1980
647,218,1981
647,218,1982
648,2390,1937
648,2390,1938
648,2390,1939
648,2390,1940
648,2390,1941
648,2390,1942
648,2390,1945
648,2390,1946
648,2390,1947
649,2426,1937
649,2426,1938
650,204,1918
650,204,1919
650,2305,1928
650,2305,1929
650,2305,1930
650,2305,1931
650,2305,1932
651,2199,1983
651,2199,1984
651,2199,1985
651,2199,1986
651,2199,1987
651,2199,1988
651,2199,1989
651,2199,1990
651,2199,1991
651,2199,1992
652,245,1915
652,245,1916
653,213,1915
653,213,1916
653,213,1917
653,2142,1922
653,2142,1923
653,2142,1924
653,2142,1925
653,108,1937
653,108,1938
653,108,1939
653,108,1940
653,108,1946
653,108,1947
654,219,1931
654,219,1932
654,219,1933
654,219,1934
654,219,1935
654,219,1936
654,219,1937
655,172,1961
655,172,1962
655,172,1963
655,172,1964
655,172,1965
655,150,1966
655,150,1967
655,150,1968
655,150,1969
655,150,1970
655,282,1975
655,282,1976
655,282,1977
656,87,1913
656,87,1914
656,87,1915
656,87,1916
656,87,1917
657,154,1972
658,2638,1963
658,2638,1964
659,221,1997
659,221,1998
659,221,1999
659,221,2000
659,221,2001
659,221,2002
659,221,2003
659,221,2004
659,24,2005
659,24,2006
660,135,1899
661,2032,2013
661,68,2014
661,68,2015
661,68,2016
661,68,2017
661,68,2018
661,68,2019
661,68,2020
661,2,2021
661,2,2022
662,252,1925
662,252,1926
662,252,1927
663,221,1966
663,221,1967
663,221,1968
664,251,1902
665,228,1916
666,152,1917
666,152,1921
666,152,1922
666,152,1923
667,333,1901
668,2,1902
668,145,1904
669,2005,1979
669,2005,1980
669,2005,1981
669,2005,1982
669,2005,1983
669,8,1984
669,8,1985
669,8,1986
669,8,1987
669,8,1988
669,8,1989
669,228,1990
669,228,1991
669,228,1992
669,228,1993
669,242,1994
669,242,1995
669,242,1996
669,242,1997
669,242,1998
669,242,1999
669,242,2000
669,242,2001
669,242,2002
669,242,2003
669,242,2004
669,242,2005
671,172,1899
671,172,1900
671,108,1908
671,108,1909
671,108,1910
671,108,1911
671,108,1912
671,108,1913
671,108,1914
671,108,1915
671,108,1916
671,171,1923
671,171,1924
672,2142,1926
672,2142,1927
672,135,1942
672,135,1943
672,135,1944
673,68,2001
673,68,2002
673,68,2003
673,68,2004
673,68,2005
673,38,2006
673,38,2007
673,38,2008
673,38,2009
673,38,2010
674,2294,1910
674,2294,1911
674,2294,1912
674,2294,1913
674,2294,1914
674,2294,1915
674,159,1923
674,159,1924
674,159,1925
674,159,1926
674,159,1927
674,159,1928
675,84,1931
675,84,1932
675,84,1933
676,344,1914
676,344,1915
676,344,1916
677,2305,2001
678,194,1951
678,194,1952
678,194,1953
678,194,1954
678,194,1955
678,194,1956
678,194,1957
678,194,1958
678,194,1959
678,194,1960
678,194,1961
678,194,1962
678,194,1963
678,194,1964
678,194,1965
678,194,1966
678,194,1967
678,194,1968
678,194,1969
678,194,1970
678,194,1971
678,194,1972
678,194,1973
678,194,1974
678,194,1975
678,194,1976
678,194,1977
678,194,1978
679,2306,1942
679,2306,1943
679,2306,1944
680,2309,2013
680,2309,2014
680,2309,2015
680,2309,2016
680,2309,2017
681,193,2009
681,193,2010
682,145,1925
682,145,1926
682,145,1927
682,145,1928
682,145,1929
683,2309,2011
683,2309,2012
683,2509,2013
683,2509,2014
683,2509,2015
683,2509,2016
684,2429,2019
684,2429,2020
684,2429,2021
684,2429,2022
685,2329,1894
685,135,1895
686,103,1960
686,103,1961
687,152,1914
687,152,1915
688,228,1902
688,228,1903
688,59,1904
688,59,1905
688,59,1906
688,59,1907
688,59,1908
688,59,1909
688,59,1910
688,59,1911
688,59,1912
688,59,1913
688,59,1914
688,59,1915
688,59,1916
688,59,1917
688,59,1918
688,59,1919
688,219,1920
688,219,1921
688,219,1922
688,242,1924
688,242,1925
688,242,1926
688,242,1927
689,2483,2013
689,2483,2014
689,2483,2015
689,2483,2016
690,30,2013
690,30,2015
690,30,2016
690,30,2017
690,30,2018
690,30,2019
690,30,2020
690,30,2021
690,290,2022
691,248,1993
691,248,1994
691,248,1995
691,248,1996
691,248,1997
691,248,1998
691,248,1999
692,98,2019
692,98,2020
692,98,2021
692,98,2022
693,30,1922
693,30,1923
693,30,1924
693,202,1933
693,202,1934
693,202,1935
694,152,1952
694,152,1953
695,103,1994
695,103,1995
695,103,1996
696,142,1923
696,142,1924
696,142,1925
696,142,1926
696,142,1927
696,142,1928
696,142,1929
696,142,1930
696,142,1931
696,167,1934
696,167,1935
696,167,1936
696,2305,1939
696,2305,1940
696,2305,1941
696,2305,1942
697,238,1903
698,202,1987
699,248,2015
699,248,2016
699,251,2017
699,251,2018
699,251,2019
699,251,2020
700,2509,1905
701,194,1906
701,194,1907
701,194,1908
701,194,1909
702,84,1922
702,150,1925
703,195,1962
703,195,1963
703,195,1964
703,195,1965
703,195,1966
703,195,1967
703,195,1968
703,195,1969
703,195,1970
703,195,1971
703,195,1972
703,195,1973
703,195,1974
703,195,1975
703,195,1976
703,195,1977
704,166,1990
704,166,1991
704,166,1992
704,166,1993
704,166,1994
704,166,1995
704,166,1996
705,2116,2018
705,2116,2019
705,2116,2020
705,2633,2021
705,2633,2022
706,333,1902
707,194,1896
708,153,1959
708,153,1960
708,153,1961
708,153,1962
708,153,1963
708,153,1964
708,153,1965
708,153,1966
709,84,1957
710,213,1930
710,213,1931
710,213,1932
710,213,1933
710,213,1934
710,213,1935
710,213,1936
710,213,1937
710,213,1938
710,213,1939
710,213,1940
710,213,1941
710,213,1942
710,213,1943
710,213,1944
710,213,1945
710,213,1946
710,213,1947
710,213,1948
711,2509,2012
712,154,1960
712,154,1961
712,154,1962
712,154,1963
713,23,2001
713,23,2002
713,23,2003
713,23,2004
714,30,1951
714,30,1952
714,30,1953
714,30,1954
714,30,1955
714,30,1956
715,278,1997
715,278,1998
715,278,1999
715,278,2000
715,278,2001
715,278,2002
715,278,2003
715,278,2004
715,278,2005
715,278,2006
715,278,2007
715,278,2008
715,278,2009
715,278,2010
715,278,2011
716,275,1986
717,166,1931
717,166,1932
717,166,1933
717,166,1934
717,166,1935
717,166,1936
717,166,1937
717,166,1938
717,166,1939
718,193,1999
718,193,2000
718,193,2001
718,193,2002
718,193,2003
718,193,2004
718,84,2005
718,84,2006
719,2655,1913
720,2084,2001
720,2084,2002
720,2084,2003
720,2084,2004
720,2084,2005
721,2050,2003
721,2050,2004
721,2050,2005
721,2050,2006
721,2050,2007
721,2050,2008
721,21,2009
721,21,2010
721,130,2011
721,130,2012
721,130,2013
721,130,2014
721,2633,2017
721,21,2020
721,21,2021
721,21,2022
722,2509,1947
722,2509,1948
722,2509,1949
722,2509,1950
722,2509,1951
722,2509,1952
722,2509,1953
722,2509,1954
722,2509,1955
723,277,2011
723,277,2012
723,277,2013
723,277,2014
723,277,2015
723,277,2016
723,277,2017
723,277,2018
723,248,2019
723,248,2020
723,248,2021
723,248,2022
724,213,1909
724,142,1910
724,213,1911
724,213,1912
724,213,1913
724,213,1914
725,213,1910
726,183,1916
727,276,2010
727,276,2011
727,276,2012
727,276,2013
727,276,2014
727,276,2015
727,276,2016
727,276,2017
727,276,2018
727,276,2019
727,276,2020
728,265,1926
728,265,1927
728,265,1928
728,265,1929
728,265,1930
728,265,1931
728,265,1932
728,265,1933
728,265,1934
728,265,1935
728,265,1936
728,265,1937
728,265,1938
728,265,1939
728,265,1940
728,265,1941
728,265,1942
729,2032,1997
729,2032,1998
729,2032,1999
729,2032,2000
729,2032,2001
730,77,1899
730,77,1900
730,77,1901
730,77,1902
732,25,1997
732,25,1998
732,25,1999
732,25,2000
732,25,2001
733,103,1951
733,103,1952
733,103,1953
733,103,1954
733,103,1955
733,103,1956
733,103,1957
733,103,1958
733,103,1959
734,356,1901
734,356,1902
735,70,2004
735,70,2005
736,344,1920
736,344,1921
737,2729,1969
737,2729,1970
737,2729,1971
737,152,1972
737,152,1973
737,152,1974
737,152,1975
737,8,1977
737,8,1978
737,8,1979
737,8,1980
737,8,1981
737,8,1982
737,8,1983
737,135,1984
737,135,1985
737,87,1986
737,87,1987
737,87,1988
737,87,1989
737,87,1990
737,87,1991
737,87,1992
737,87,1993
737,87,1994
737,87,1995
737,87,1996
737,2579,1999
737,2579,2000
737,2579,2001
737,2579,2002
737,2579,2003
737,2579,2004
738,151,2005
738,151,2006
738,151,2007
738,151,2008
738,151,2009
738,58,2010
738,58,2011
738,58,2012
738,2348,2013
738,2348,2014
738,2348,2015
738,2348,2016
738,2348,2017
738,2348,2018
738,2348,2019
738,2348,2020
738,2348,2021
739,2509,2009
739,2509,2010
739,2509,2011
739,2509,2012
740,2572,2016
740,2572,2017
740,2572,2018
740,2572,2019
740,2572,2020
741,84,1899
741,84,1900
741,84,1901
741,84,1902
741,84,1903
741,84,1904
742,77,1909
743,2509,1910
743,2509,1911
743,2509,1912
744,26,1939
744,26,1940
744,26,1941
744,26,1942
744,26,1943
744,26,1944
745,2440,1993
746,135,2010
747,151,2019
747,151,2020
747,151,2021
747,151,2022
748,2426,1911
748,2426,1912
748,2426,1913
748,2426,1914
749,228,1940
749,228,1941
749,228,1942
749,228,1943
749,228,1944
749,228,1945
749,228,1946
749,228,1947
749,228,1948
749,228,1949
749,228,1950
749,228,1951
749,228,1952
749,228,1953
749,228,1954
749,228,1955
749,228,1956
749,228,1957
749,228,1958
749,228,1959
749,228,1960
749,228,1961
749,228,1962
749,228,1963
749,228,1964
749,228,1965
749,228,1966
749,228,1967
749,228,1968
749,228,1969
750,254,1977
750,254,1978
750,254,1979
750,254,1980
750,254,1981
751,9,1938
751,9,1939
751,9,1940
751,9,1941
751,70,1947
751,70,1948
751,70,1949
751,70,1950
752,66,1913
752,66,1914
753,309,2011
753,309,2012
753,309,2013
753,309,2014
753,309,2015
753,309,2016
753,309,2017
754,252,1964
754,252,1965
754,252,1966
754,252,1967
754,252,1968
754,252,1969
754,252,1970
754,252,1971
754,2638,1973
755,276,2021
755,276,2022
756,356,1895
756,356,1896
756,356,1897
756,356,1898
756,356,1899
757,167,1947
757,167,1948
757,167,1949
758,36,1911
758,36,1912
758,36,1913
758,36,1914
758,36,1915
758,36,1916
758,36,1917
758,36,1918
758,36,1919
758,36,1920
758,36,1921
758,36,1922
758,36,1923
758,36,1924
758,36,1925
758,36,1926
758,36,1927
758,36,1928
758,36,1929
758,36,1930
758,36,1931
758,36,1932
758,36,1933
758,36,1934
758,36,1935
758,36,1936
758,36,1937
758,36,1938
758,36,1939
758,36,1940
758,36,1941
759,264,1917
759,264,1919
760,61,1938
760,2751,1939
761,2483,1918
761,2483,1919
761,2483,1920
761,2483,1921
761,2483,1922
761,2483,1923
762,202,1936
762,202,1937
762,202,1938
763,275,1906
763,275,1907
764,251,1903
764,251,1904
764,251,1905
765,2655,2012
766,2628,1905
766,2628,1906
766,2628,1907
768,2006,2010
768,2006,2011
769,2142,1911
769,259,1916
770,228,1970
770,228,1971
770,228,1972
771,2426,1915
771,2426,1916
772,2729,1922
772,84,1923
772,84,1924
772,84,1925
772,2426,1926
772,2426,1927
772,2426,1928
772,2426,1929
772,2426,1930
772,25,1931
772,25,1932
772,25,1933
772,25,1934
773,2294,1924
773,2294,1925
773,2294,1926
773,2294,1927
773,2294,1928
773,2294,1929
773,2294,1930
773,2294,1931
774,2459,1971
774,2459,1972
774,2459,1973
774,2459,1974
774,2459,1975
775,2509,1944
775,2509,1945
775,2509,1946
776,2026,2018
777,103,2007
777,103,2008
778,2309,1971
778,2309,1972
778,2309,1973
778,2309,1974
778,264,1975
778,264,1976
778,264,1977
778,264,1978
778,264,1979
778,264,1980
778,264,1981
778,264,1982
778,264,1983
778,264,1984
778,264,1985
778,264,1986
778,264,1987
778,264,1988
778,264,1989
778,264,1990
778,264,1991
778,264,1992
779,172,1947
779,172,1948
779,172,1949
779,172,1950
779,172,1951
779,172,1952
779,172,1953
779,172,1954
779,172,1955
779,172,1956
779,172,1957
779,172,1958
779,172,1959
779,172,1960
780,2509,1898
780,2509,1899
780,2509,1900
781,2655,1904
782,275,1970
782,275,1971
782,275,1972
782,275,1973
782,275,1974
782,275,1975
782,275,1976
782,275,1977
783,248,1990
783,248,1991
783,248,1992
784,239,1926
784,239,1927
784,239,1928
784,239,1929
784,239,1930
784,239,1931
784,239,1932
784,239,1933
784,239,1934
784,239,1935
784,239,1936
784,239,1937
784,239,1938
784,239,1939
784,239,1940
785,158,1957
785,158,1958
785,158,1959
785,158,1960
785,158,1961
786,135,1896
786,135,1897
787,189,2016
787,189,2017
787,189,2018
788,77,1908
789,238,2002
789,238,2003
789,238,2004
789,238,2005
789,238,2006
789,238,2007
789,238,2008
789,238,2009
790,2655,2012
790,2655,2013
790,2655,2014
790,2655,2015
791,258,1907
792,2572,2012
793,197,1979
793,197,1980
793,197,1981
793,197,1982
793,197,1983
793,2390,1984
793,2390,1985
793,2390,1986
793,2390,1987
793,2390,1988
794,2426,2002
794,2426,2003
794,2426,2004
794,2426,2005
794,2426,2006
794,2426,2007
794,59,2008
794,59,2009
794,59,2010
794,59,2011
794,59,2012
794,59,2013
794,59,2014
794,59,2015
794,59,2016
794,59,2017
794,59,2018
795,2506,1915
795,2506,1916
795,2506,1917
795,2506,1919
795,2506,1920
795,2506,1921
795,2506,1922
795,2506,1923
795,2506,1924
795,2506,1925
795,2506,1926
795,2506,1935
795,2506,1936
796,166,1940
796,166,1941
796,166,1942
797,349,1926
797,349,1927
797,349,1928
797,349,1929
797,99,1932
797,99,1933
797,99,1934
797,201,1935
797,201,1936
797,158,1937
797,158,1938
797,158,1939
797,158,1940
797,158,1941
798,2117,2007
798,2117,2008
798,2117,2009
798,2132,2010
798,2132,2011
798,2132,2012
798,2633,2013
798,2633,2014
798,2633,2015
798,2633,2016
798,2633,2017
798,2032,2021
798,2032,2022
799,201,1964
799,201,1965
800,183,1908
800,43,1909
800,194,1910
800,43,1913
800,2294,1916
800,2294,1917
800,2294,1918
800,2294,1919
800,2294,1920
800,2294,1921
800,2294,1922
800,2294,1923
800,150,1924
800,30,1925
800,30,1926
800,30,1927
800,30,1928
800,30,1929
800,30,1930
800,30,1931
800,30,1932
800,30,1933
800,30,1934
800,30,1935
800,30,1936
800,30,1937
800,30,1938
800,30,1939
800,30,1940
802,2567,2008
802,2567,2009
802,2567,2010
802,2567,2011
802,2567,2012
802,2567,2013
802,2567,2014
803,52,1971
803,52,1972
803,52,1973
804,197,1984
804,197,1985
804,197,1986
804,197,1987
804,197,1988
804,197,1989
804,197,1990
804,197,1991
804,197,1992
804,197,1993
804,197,1994
805,183,1909
805,183,1910
805,43,1916
805,43,1920
805,43,1921
805,43,1922
805,43,1923
805,43,1924
805,43,1925
805,43,1926
805,43,1927
806,2,1951
806,2,1952
806,2,1953
806,2,1954
806,2,1955
806,2,1956
806,2,1957
806,2,1958
806,2,1959
806,2,1960
806,2,1961
806,2,1962
806,2,1963
806,2,1964
806,2,1965
806,2,1966
806,2,1967
806,2,1968
806,2,1969
806,2,1970
806,2,1971
806,2,1972
806,2,1973
806,2,1974
806,2,1975
807,8,2019
808,275,1912
808,275,1913
808,275,1914
808,275,1915
808,251,1917
808,251,1918
808,251,1919
808,96,1920
808,96,1921
808,96,1922
809,25,1982
809,25,1983
809,25,1984
809,25,1985
809,25,1986
810,195,1978
811,2181,1947
811,2181,1948
811,218,1949
811,218,1950
811,218,1951
811,218,1952
812,2329,1912
812,2329,1913
812,2329,1914
812,2329,1915
812,2329,1916
812,2329,1917
812,2329,1918
812,2329,1919
812,2329,1920
813,2433,1999
813,2433,2000
813,2433,2001
813,2433,2002
814,38,1905
815,152,1904
815,153,1906
816,2433,1975
817,333,1915
817,333,1916
817,333,1917
817,70,1921
818,2117,2004
818,2117,2005
818,2132,2006
818,2132,2007
818,2132,2008
818,2132,2009
818,87,2010
818,87,2011
818,87,2012
818,87,2013
818,87,2014
818,87,2015
818,87,2016
818,87,2017
818,87,2018
818,87,2019
818,87,2020
818,87,2021
818,99,2022
819,2483,2009
819,2483,2010
819,2483,2011
819,2483,2012
819,26,2018
819,26,2019
819,26,2020
819,26,2021
819,26,2022
820,2567,1921
821,142,1922
822,2305,1904
822,2305,1905
822,2305,1906
822,2305,1907
822,2305,1908
822,2305,1909
822,2305,1910
823,66,1921
824,2,1902
826,277,1940
826,277,1941
826,277,1942
826,277,1946
826,277,1947
827,24,1922
827,24,1923
827,2142,1929
827,2142,1930
827,2142,1931
827,2142,1932
827,2142,1933
827,2142,1934
827,2142,1935
827,2142,1936
827,2142,1937
827,2142,1938
827,2142,1939
827,2142,1940
827,2142,1941
827,2142,1942
827,2142,1943
827,2142,1944
827,2142,1945
827,2142,1946
828,349,1917
