year,team_id,stat_name,stat_value
2012,2306,interceptions,9
2012,2306,penalties,49
2012,2306,rushingYards,2522
2012,2306,turnovers,12
2012,2309,interceptions,11
2012,2309,penalties,73
2012,2309,rushingYards,3161
2012,2309,turnovers,18
2012,2348,interceptions,5
2012,2348,penalties,97
2012,2348,rushingYards,2726
2012,2348,turnovers,13
2012,235,interceptions,3
2012,235,penalties,85
2012,235,rushingYards,1821
2012,235,turnovers,24
2012,238,interceptions,5
2012,238,penalties,77
2012,238,rushingYards,2162
2012,238,turnovers,18
2012,239,interceptions,13
2012,239,penalties,86
2012,239,rushingYards,3012
2012,239,turnovers,23
2012,2390,interceptions,7
2012,2390,penalties,88
2012,2390,rushingYards,1737
2012,2390,turnovers,15
2012,2393,interceptions,8
2012,2393,penalties,68
2012,2393,rushingYards,2120
2012,2393,turnovers,18
2012,24,interceptions,10
2012,24,penalties,84
2012,24,rushingYards,2440
2012,24,turnovers,18
2012,242,interceptions,5
2012,242,penalties,72
2012,242,rushingYards,2623
2012,242,turnovers,22
2012,2426,interceptions,5
2012,2426,penalties,47
2012,2426,rushingYards,3620
2012,2426,turnovers,19
2012,2433,interceptions,15
2012,2433,penalties,70
2012,2433,rushingYards,1847
2012,2433,turnovers,19
2012,2440,interceptions,10
2012,2440,penalties,85
2012,2440,rushingYards,3523
2012,2440,turnovers,22
2012,245,interceptions,10
2012,245,penalties,80
2012,245,rushingYards,3147
2012,245,turnovers,21
2012,2459,interceptions,6
2012,2459,penalties,82
2012,2459,rushingYards,3335
2012,2459,turnovers,20
2012,248,interceptions,20
2012,248,penalties,74
2012,248,rushingYards,1814
2012,248,turnovers,35
2012,2483,interceptions,9
2012,2483,penalties,103
2012,2483,rushingYards,4098
2012,2483,turnovers,19
2012,249,interceptions,14
2012,249,penalties,52
2012,249,rushingYards,2077
2012,249,turnovers,18
2012,25,interceptions,13
2012,25,penalties,99
2012,25,rushingYards,2190
2012,25,turnovers,30
2012,2509,interceptions,14
2012,2509,penalties,74
2012,2509,rushingYards,2131
2012,2509,turnovers,27
2012,251,interceptions,11
2012,251,penalties,67
2012,251,rushingYards,2229
2012,251,turnovers,16
2012,252,interceptions,17
2012,252,penalties,80
2012,252,rushingYards,1989
2012,252,turnovers,25
2012,254,interceptions,9
2012,254,penalties,83
2012,254,rushingYards,1605
2012,254,turnovers,18
2012,2567,interceptions,15
2012,2567,penalties,66
2012,2567,rushingYards,1716
2012,2567,turnovers,23
2012,2572,interceptions,13
2012,2572,penalties,57
2012,2572,rushingYards,1855
2012,2572,turnovers,28
2012,2579,interceptions,9
2012,2579,penalties,63
2012,2579,rushingYards,1800
2012,2579,turnovers,20
2012,258,interceptions,15
2012,258,penalties,82
2012,258,rushingYards,1542
2012,258,turnovers,26
2012,259,interceptions,17
2012,259,penalties,78
2012,259,rushingYards,1896
2012,259,turnovers,25
2012,26,interceptions,11
2012,26,penalties,130
2012,26,rushingYards,2671
2012,26,turnovers,25
2012,2628,interceptions,12
2012,2628,penalties,89
2012,2628,rushingYards,1977
2012,2628,turnovers,29
2012,2633,interceptions,14
2012,2633,penalties,82
2012,2633,rushingYards,1924
2012,2633,turnovers,22
2012,2636,interceptions,7
2012,2636,penalties,93
2012,2636,rushingYards,1911
2012,2636,turnovers,15
2012,2638,interceptions,13
2012,2638,penalties,58
2012,2638,rushingYards,1782
2012,2638,turnovers,23
2012,264,interceptions,14
2012,264,penalties,108
2012,264,rushingYards,1851
2012,264,turnovers,28
2012,2641,interceptions,16
2012,2641,penalties,100
2012,2641,rushingYards,1819
2012,2641,turnovers,24
2012,2649,interceptions,11
2012,2649,penalties,89
2012,2649,rushingYards,2512
2012,2649,turnovers,20
2012,265,interceptions,21
2012,265,penalties,86
2012,265,rushingYards,349
2012,265,turnovers,30
2012,2653,interceptions,12
2012,2653,penalties,92
2012,2653,rushingYards,2007
2012,2653,turnovers,27
2012,2655,interceptions,20
2012,2655,penalties,76
2012,2655,rushingYards,479
2012,2655,turnovers,33
2012,2711,interceptions,21
2012,2711,penalties,76
2012,2711,rushingYards,1794
2012,2711,turnovers,31
2012,275,interceptions,6
2012,275,penalties,53
2012,275,rushingYards,3309
2012,275,turnovers,12
2012,2751,interceptions,8
2012,2751,penalties,54
2012,2751,rushingYards,1492
2012,2751,turnovers,13
2012,276,interceptions,12
2012,276,penalties,78
2012,276,rushingYards,2030
2012,276,turnovers,20
2012,277,interceptions,7
2012,277,penalties,72
2012,277,rushingYards,2234
2012,277,turnovers,13
2012,278,interceptions,8
2012,278,penalties,88
2012,278,rushingYards,1975
2012,278,turnovers,20
2012,30,interceptions,20
2012,30,penalties,100
2012,30,rushingYards,1958
2012,30,turnovers,34
2012,309,interceptions,9
2012,309,penalties,73
2012,309,rushingYards,2515
2012,309,turnovers,22
2012,326,interceptions,8
2012,326,penalties,87
2012,326,rushingYards,2122
2012,326,turnovers,16
2012,328,interceptions,10
2012,328,penalties,90
2012,328,rushingYards,2653
2012,328,turnovers,21
2012,333,interceptions,3
2012,333,penalties,54
2012,333,rushingYards,3171
2012,333,turnovers,15
2012,344,interceptions,10
2012,344,penalties,61
2012,344,rushingYards,1866
2012,344,turnovers,17
2012,349,interceptions,2
2012,349,penalties,47
2012,349,rushingYards,4438
2012,349,turnovers,22
2012,356,interceptions,14
2012,356,penalties,71
2012,356,rushingYards,1504
2012,356,turnovers,30
2012,36,interceptions,15
2012,36,penalties,75
2012,36,rushingYards,1542
2012,36,turnovers,26
2012,38,interceptions,19
2012,38,penalties,73
2012,38,rushingYards,1323
2012,38,turnovers,34
2012,41,interceptions,18
2012,41,penalties,56
2012,41,rushingYards,1055
2012,41,turnovers,26
2012,52,interceptions,10
2012,52,penalties,89
2012,52,rushingYards,2882
2012,52,turnovers,28
2012,57,interceptions,5
2012,57,penalties,103
2012,57,rushingYards,2440
2012,57,turnovers,15
2012,58,interceptions,15
2012,58,penalties,77
2012,58,rushingYards,1776
2012,58,turnovers,28
2012,59,interceptions,8
2012,59,penalties,67
2012,59,rushingYards,4357
2012,59,turnovers,21
2012,61,interceptions,11
2012,61,penalties,96
2012,61,rushingYards,2556
2012,61,turnovers,19
2012,66,interceptions,17
2012,66,penalties,63
2012,66,rushingYards,1951
2012,66,turnovers,26
2012,68,interceptions,7
2012,68,penalties,58
2012,68,rushingYards,2186
2012,68,turnovers,16
2012,70,interceptions,22
2012,70,penalties,87
2012,70,rushingYards,1056
2012,70,turnovers,39
2012,77,interceptions,7
2012,77,penalties,68
2012,77,rushingYards,2932
2012,77,turnovers,15
2012,8,interceptions,16
2012,8,penalties,72
2012,8,rushingYards,1424
2012,8,turnovers,31
2012,84,interceptions,13
2012,84,penalties,68
2012,84,rushingYards,1570
2012,84,turnovers,16
2012,87,interceptions,8
2012,87,penalties,71
2012,87,rushingYards,2462
2012,87,turnovers,15
2012,9,interceptions,12
2012,9,penalties,55
2012,9,rushingYards,2670
2012,9,turnovers,24
2012,96,interceptions,10
2012,96,penalties,55
2012,96,rushingYards,1665
2012,96,turnovers,16
2012,97,interceptions,8
2012,97,penalties,81
2012,97,rushingYards,1589
2012,97,turnovers,13
2012,98,interceptions,12
2012,98,penalties,80
2012,98,rushingYards,2318
2012,98,turnovers,24
2012,99,interceptions,7
2012,99,penalties,94
2012,99,rushingYards,2258
2012,99,turnovers,17
2013,103,interceptions,8
2013,103,penalties,47
2013,103,rushingYards,2762
2013,103,turnovers,17
2013,113,interceptions,18
2013,113,penalties,60
2013,113,rushingYards,1502
2013,113,turnovers,26
2013,12,interceptions,7
2013,12,penalties,52
2013,12,rushingYards,3444
2013,12,turnovers,18
2013,120,interceptions,10
2013,120,penalties,58
2013,120,rushingYards,1929
2013,120,turnovers,28
2013,127,interceptions,7
2013,127,penalties,76
2013,127,rushingYards,2433
2013,127,turnovers,15
2013,130,interceptions,13
2013,130,penalties,54
2013,130,rushingYards,1634
2013,130,turnovers,21
2013,135,interceptions,7
2013,135,penalties,57
2013,135,rushingYards,2538
2013,135,turnovers,16
2013,142,interceptions,8
2013,142,penalties,73
2013,142,rushingYards,3330
2013,142,turnovers,16
2013,145,interceptions,13
2013,145,penalties,72
2013,145,rushingYards,2470
2013,145,turnovers,21
2013,150,interceptions,19
2013,150,penalties,64
2013,150,rushingYards,2492
2013,150,turnovers,25
2013,151,interceptions,10
2013,151,penalties,69
2013,151,rushingYards,1821
2013,151,turnovers,16
2013,152,interceptions,15
2013,152,penalties,69
2013,152,rushingYards,1952
2013,152,turnovers,21
2013,153,interceptions,11
2013,153,penalties,96
2013,153,rushingYards,1928
2013,153,turnovers,18
2013,154,interceptions,14
2013,154,penalties,71
2013,154,rushingYards,1129
2013,154,turnovers,23
2013,158,interceptions,13
2013,158,penalties,76
2013,158,rushingYards,2804
2013,158,turnovers,29
2013,166,interceptions,13
2013,166,penalties,51
2013,166,rushingYards,1699
2013,166,turnovers,26
2013,167,interceptions,5
2013,167,penalties,44
2013,167,rushingYards,3706
2013,167,turnovers,14
2013,183,interceptions,17
2013,183,penalties,99
2013,183,rushingYards,2533
2013,183,turnovers,22
2013,189,interceptions,7
2013,189,penalties,72
2013,189,rushingYards,2706
2013,189,turnovers,11
2013,193,interceptions,11
2013,193,penalties,52
2013,193,rushingYards,1219
2013,193,turnovers,21
2013,194,interceptions,9
2013,194,penalties,73
2013,194,rushingYards,4321
2013,194,turnovers,19
2013,195,interceptions,13
2013,195,penalties,74
2013,195,rushingYards,1742
2013,195,turnovers,24
2013,197,interceptions,13
2013,197,penalties,87
2013,197,rushingYards,2235
2013,197,turnovers,18
2013,2,interceptions,8
2013,2,penalties,70
2013,2,rushingYards,4596
2013,2,turnovers,19
2013,2005,interceptions,4
2013,2005,penalties,53
2013,2005,rushingYards,3152
2013,2005,turnovers,13
2013,2006,interceptions,10
2013,2006,penalties,78
2013,2006,rushingYards,1471
2013,2006,turnovers,21
2013,201,interceptions,11
2013,201,penalties,87
2013,201,rushingYards,2911
2013,201,turnovers,16
2013,202,interceptions,19
2013,202,penalties,37
2013,202,rushingYards,1977
2013,202,turnovers,34
2013,2032,interceptions,7
2013,2032,penalties,94
2013,2032,rushingYards,2674
2013,2032,turnovers,14
2013,204,interceptions,16
2013,204,penalties,82
2013,204,rushingYards,1227
2013,204,turnovers,26
2013,2050,interceptions,8
2013,2050,penalties,49
2013,2050,rushingYards,1988
2013,2050,turnovers,19
2013,2084,interceptions,8
2013,2084,penalties,77
2013,2084,rushingYards,2176
2013,2084,turnovers,15
2013,21,interceptions,14
2013,21,penalties,88
2013,21,rushingYards,2166
2013,21,turnovers,30
2013,2116,interceptions,11
2013,2116,penalties,62
2013,2116,rushingYards,2079
2013,2116,turnovers,21
2013,2117,interceptions,17
2013,2117,penalties,52
2013,2117,rushingYards,1593
2013,2117,turnovers,27
2013,213,interceptions,10
2013,213,penalties,55
2013,213,rushingYards,2088
2013,213,turnovers,22
2013,2132,interceptions,17
2013,2132,penalties,80
2013,2132,rushingYards,2190
2013,2132,turnovers,28
2013,218,interceptions,11
2013,218,penalties,77
2013,218,rushingYards,1792
2013,218,turnovers,19
2013,2199,interceptions,14
2013,2199,penalties,64
2013,2199,rushingYards,1896
2013,2199,turnovers,23
2013,221,interceptions,9
2013,221,penalties,75
2013,221,rushingYards,1634
2013,221,turnovers,17
2013,2226,interceptions,11
2013,2226,penalties,57
2013,2226,rushingYards,2190
2013,2226,turnovers,22
2013,2229,interceptions,10
2013,2229,penalties,58
2013,2229,rushingYards,915
2013,2229,turnovers,20
2013,2247,interceptions,12
2013,2247,penalties,77
2013,2247,rushingYards,1227
2013,2247,turnovers,23
2013,228,interceptions,12
2013,228,penalties,73
2013,228,rushingYards,2270
2013,228,turnovers,24
2013,2294,interceptions,15
2013,2294,penalties,52
2013,2294,rushingYards,2339
2013,2294,turnovers,22
2013,23,interceptions,14
2013,23,penalties,61
2013,23,rushingYards,1648
2013,23,turnovers,22
2013,2305,interceptions,12
2013,2305,penalties,88
2013,2305,rushingYards,1849
2013,2305,turnovers,23
2013,2306,interceptions,13
2013,2306,penalties,66
2013,2306,rushingYards,2314
2013,2306,turnovers,25
2013,2309,interceptions,9
2013,2309,penalties,74
2013,2309,rushingYards,2189
2013,2309,turnovers,17
2013,2348,interceptions,15
2013,2348,penalties,56
2013,2348,rushingYards,1922
2013,2348,turnovers,29
2013,235,interceptions,11
2013,235,penalties,92
2013,235,rushingYards,1660
2013,235,turnovers,26
2013,238,interceptions,16
2013,238,penalties,63
2013,238,rushingYards,1807
2013,238,turnovers,23
2013,239,interceptions,6
2013,239,penalties,120
2013,239,rushingYards,3376
2013,239,turnovers,16
2013,2390,interceptions,14
2013,2390,penalties,71
2013,2390,rushingYards,2084
2013,2390,turnovers,22
2013,2393,interceptions,15
2013,2393,penalties,54
2013,2393,rushingYards,2591
2013,2393,turnovers,21
2013,24,interceptions,10
2013,24,penalties,74
2013,24,rushingYards,2904
2013,24,turnovers,19
2013,242,interceptions,9
2013,242,penalties,74
2013,242,rushingYards,3183
2013,242,turnovers,19
2013,2426,interceptions,4
2013,2426,penalties,34
2013,2426,rushingYards,4230
2013,2426,turnovers,10
2013,2433,interceptions,14
2013,2433,penalties,61
2013,2433,rushingYards,1474
2013,2433,turnovers,23
2013,2440,interceptions,5
2013,2440,penalties,69
2013,2440,rushingYards,2148
2013,2440,turnovers,11
2013,245,interceptions,13
2013,245,penalties,81
2013,245,rushingYards,2406
2013,245,turnovers,21
2013,2459,interceptions,8
2013,2459,penalties,75
2013,2459,rushingYards,4161
2013,2459,turnovers,17
2013,248,interceptions,10
2013,248,penalties,98
2013,248,rushingYards,1807
2013,248,turnovers,18
2013,2483,interceptions,6
2013,2483,penalties,106
2013,2483,rushingYards,3556
2013,2483,turnovers,18
2013,249,interceptions,14
2013,249,penalties,82
2013,249,rushingYards,2349
2013,249,turnovers,23
2013,25,interceptions,14
2013,25,penalties,85
2013,25,rushingYards,1466
2013,25,turnovers,28
2013,2509,interceptions,13
2013,2509,penalties,61
2013,2509,rushingYards,805
2013,2509,turnovers,22
2013,251,interceptions,15
2013,251,penalties,67
2013,251,rushingYards,2551
2013,251,turnovers,22
2013,252,interceptions,14
2013,252,penalties,102
2013,252,rushingYards,3475
2013,252,turnovers,21
2013,254,interceptions,21
2013,254,penalties,56
2013,254,rushingYards,1924
2013,254,turnovers,25
2013,2567,interceptions,12
2013,2567,penalties,90
2013,2567,rushingYards,1125
2013,2567,turnovers,24
2013,2572,interceptions,26
2013,2572,penalties,67
2013,2572,rushingYards,875
2013,2572,turnovers,38
2013,2579,interceptions,4
2013,2579,penalties,68
2013,2579,rushingYards,2580
2013,2579,turnovers,17
2013,258,interceptions,17
2013,258,penalties,81
2013,258,rushingYards,1879
2013,258,turnovers,26
2013,259,interceptions,15
2013,259,penalties,86
2013,259,rushingYards,1557
2013,259,turnovers,19
2013,26,interceptions,9
2013,26,penalties,106
2013,26,rushingYards,2556
2013,26,turnovers,16
2013,2628,interceptions,17
2013,2628,penalties,79
2013,2628,rushingYards,1423
2013,2628,turnovers,30
2013,2633,interceptions,17
2013,2633,penalties,55
2013,2633,rushingYards,2261
2013,2633,turnovers,24
2013,2636,interceptions,13
2013,2636,penalties,75
2013,2636,rushingYards,2105
2013,2636,turnovers,21
2013,2638,interceptions,10
2013,2638,penalties,48
2013,2638,rushingYards,2216
2013,2638,turnovers,18
2013,264,interceptions,8
2013,264,penalties,105
2013,264,rushingYards,3107
2013,264,turnovers,16
2013,2641,interceptions,18
2013,2641,penalties,104
2013,2641,rushingYards,1536
2013,2641,turnovers,33
2013,2649,interceptions,10
2013,2649,penalties,69
2013,2649,rushingYards,2887
2013,2649,turnovers,16
2013,265,interceptions,24
2013,265,penalties,75
2013,265,rushingYards,694
2013,265,turnovers,35
2013,2653,interceptions,9
2013,2653,penalties,88
2013,2653,rushingYards,1692
2013,2653,turnovers,18
2013,2655,interceptions,16
2013,2655,penalties,92
2013,2655,rushingYards,1639
2013,2655,turnovers,24
2013,2711,interceptions,18
2013,2711,penalties,83
2013,2711,rushingYards,1394
2013,2711,turnovers,26
2013,275,interceptions,15
2013,275,penalties,54
2013,275,rushingYards,3689
2013,275,turnovers,19
2013,2751,interceptions,12
2013,2751,penalties,66
2013,2751,rushingYards,2285
2013,2751,turnovers,24
2013,276,interceptions,10
2013,276,penalties,84
2013,276,rushingYards,2883
2013,276,turnovers,23
2013,277,interceptions,16
2013,277,penalties,63
2013,277,rushingYards,1784
2013,277,turnovers,32
2013,278,interceptions,10
2013,278,penalties,68
2013,278,rushingYards,1967
2013,278,turnovers,21
2013,30,interceptions,9
2013,30,penalties,94
2013,30,rushingYards,2419
2013,30,turnovers,17
2013,309,interceptions,14
2013,309,penalties,68
2013,309,rushingYards,2659
2013,309,turnovers,22
2013,326,interceptions,11
2013,326,penalties,87
2013,326,rushingYards,2058
2013,326,turnovers,17
2013,328,interceptions,10
2013,328,penalties,84
2013,328,rushingYards,2493
2013,328,turnovers,19
2013,333,interceptions,7
2013,333,penalties,63
2013,333,rushingYards,2673
2013,333,turnovers,17
2013,344,interceptions,12
2013,344,penalties,64
2013,344,rushingYards,2469
2013,344,turnovers,18
2013,349,interceptions,4
2013,349,penalties,45
2013,349,rushingYards,3717
2013,349,turnovers,17
2013,356,interceptions,14
2013,356,penalties,70
2013,356,rushingYards,1668
2013,356,turnovers,21
2013,36,interceptions,11
2013,36,penalties,76
2013,36,rushingYards,2861
2013,36,turnovers,20
2013,38,interceptions,15
2013,38,penalties,52
2013,38,rushingYards,1450
2013,38,turnovers,24
2013,41,interceptions,18
2013,41,penalties,56
2013,41,rushingYards,1013
2013,41,turnovers,25
2013,52,interceptions,13
2013,52,penalties,79
2013,52,rushingYards,2844
2013,52,turnovers,18
2013,57,interceptions,9
2013,57,penalties,89
2013,57,rushingYards,1749
2013,57,turnovers,20
2013,58,interceptions,16
2013,58,penalties,102
2013,58,rushingYards,1064
2013,58,turnovers,28
2013,59,interceptions,13
2013,59,penalties,63
2013,59,rushingYards,3891
2013,59,turnovers,24
2013,61,interceptions,12
2013,61,penalties,83
2013,61,rushingYards,2209
2013,61,turnovers,22
2013,66,interceptions,14
2013,66,penalties,66
2013,66,rushingYards,1726
2013,66,turnovers,22
2013,68,interceptions,11
2013,68,penalties,54
2013,68,rushingYards,2578
2013,68,turnovers,24
2013,70,interceptions,13
2013,70,penalties,77
2013,70,rushingYards,1650
2013,70,turnovers,27
2013,77,interceptions,13
2013,77,penalties,49
2013,77,rushingYards,2069
2013,77,turnovers,20
2013,8,interceptions,11
2013,8,penalties,49
2013,8,rushingYards,2504
2013,8,turnovers,23
2013,84,interceptions,14
2013,84,penalties,62
2013,84,rushingYards,2422
2013,84,turnovers,20
2013,87,interceptions,13
2013,87,penalties,73
2013,87,rushingYards,1963
2013,87,turnovers,17
2013,9,interceptions,12
2013,9,penalties,56
2013,9,rushingYards,2679
2013,9,turnovers,18
2013,96,interceptions,6
2013,96,penalties,69
2013,96,rushingYards,1775
2013,96,turnovers,15
2013,97,interceptions,4
2013,97,penalties,92
2013,97,rushingYards,1909
2013,97,turnovers,10
2013,98,interceptions,16
2013,98,penalties,74
2013,98,rushingYards,2362
2013,98,turnovers,31
2013,99,interceptions,9
2013,99,penalties,90
2013,99,rushingYards,2630
2013,99,turnovers,19
2014,103,interceptions,10
2014,103,penalties,57
2014,103,rushingYards,3307
2014,103,turnovers,13
2014,113,interceptions,13
2014,113,penalties,73
2014,113,rushingYards,1312
2014,113,turnovers,23
2014,12,interceptions,10
2014,12,penalties,92
2014,12,rushingYards,2546
2014,12,turnovers,18
2014,120,interceptions,14
2014,120,penalties,77
2014,120,rushingYards,1582
2014,120,turnovers,22
2014,127,interceptions,9
2014,127,penalties,80
2014,127,rushingYards,3057
2014,127,turnovers,15
2014,130,interceptions,18
2014,130,penalties,42
2014,130,rushingYards,1954
2014,130,turnovers,26
2014,135,interceptions,9
2014,135,penalties,69
2014,135,rushingYards,2801
2014,135,turnovers,20
2014,142,interceptions,13
2014,142,penalties,102
2014,142,rushingYards,2490
2014,142,turnovers,16
2014,145,interceptions,15
2014,145,penalties,69
2014,145,rushingYards,2021
2014,145,turnovers,25
2014,150,interceptions,8
2014,150,penalties,64
2014,150,rushingYards,2364
2014,150,turnovers,15
2014,151,interceptions,11
2014,151,penalties,109
2014,151,rushingYards,2094
2014,151,turnovers,23
2014,152,interceptions,6
2014,152,penalties,63
2014,152,rushingYards,2659
2014,152,turnovers,15
2014,153,interceptions,13
2014,153,penalties,98
2014,153,rushingYards,1973
2014,153,turnovers,23
2014,154,interceptions,14
2014,154,penalties,60
2014,154,rushingYards,479
2014,154,turnovers,21
2014,158,interceptions,12
2014,158,penalties,75
2014,158,rushingYards,3123
2014,158,turnovers,25
2014,166,interceptions,24
2014,166,penalties,57
2014,166,rushingYards,2152
2014,166,turnovers,34
2014,167,interceptions,6
2014,167,penalties,52
2014,167,rushingYards,3725
2014,167,turnovers,18
2014,183,interceptions,17
2014,183,penalties,86
2014,183,rushingYards,1742
2014,183,turnovers,21
2014,189,interceptions,13
2014,189,penalties,110
2014,189,rushingYards,2422
2014,189,turnovers,23
2014,193,interceptions,10
2014,193,penalties,95
2014,193,rushingYards,1171
2014,193,turnovers,20
2014,194,interceptions,12
2014,194,penalties,84
2014,194,rushingYards,3967
2014,194,turnovers,26
2014,195,interceptions,9
2014,195,penalties,72
2014,195,rushingYards,1969
2014,195,turnovers,23
2014,197,interceptions,17
2014,197,penalties,79
2014,197,rushingYards,1776
2014,197,turnovers,22
2014,2,interceptions,7
2014,2,penalties,92
2014,2,rushingYards,3321
2014,2,turnovers,20
2014,2005,interceptions,4
2014,2005,penalties,46
2014,2005,rushingYards,3550
2014,2005,turnovers,17
2014,2006,interceptions,14
2014,2006,penalties,101
2014,2006,rushingYards,1484
2014,2006,turnovers,26
2014,201,interceptions,17
2014,201,penalties,70
2014,201,rushingYards,3395
2014,201,turnovers,24
2014,202,interceptions,18
2014,202,penalties,78
2014,202,rushingYards,1774
2014,202,turnovers,23
2014,2026,interceptions,11
2014,2026,penalties,88
2014,2026,rushingYards,2901
2014,2026,turnovers,21
2014,2032,interceptions,8
2014,2032,penalties,104
2014,2032,rushingYards,2813
2014,2032,turnovers,22
2014,204,interceptions,8
2014,204,penalties,107
2014,204,rushingYards,1417
2014,204,turnovers,14
2014,2050,interceptions,7
2014,2050,penalties,50
2014,2050,rushingYards,1841
2014,2050,turnovers,15
2014,2084,interceptions,12
2014,2084,penalties,58
2014,2084,rushingYards,1965
2014,2084,turnovers,18
2014,21,interceptions,15
2014,21,penalties,77
2014,21,rushingYards,2809
2014,21,turnovers,22
2014,2116,interceptions,15
2014,2116,penalties,76
2014,2116,rushingYards,1668
2014,2116,turnovers,29
2014,2117,interceptions,13
2014,2117,penalties,70
2014,2117,rushingYards,2018
2014,2117,turnovers,27
2014,213,interceptions,15
2014,213,penalties,75
2014,213,rushingYards,1325
2014,213,turnovers,26
2014,2132,interceptions,14
2014,2132,penalties,59
2014,2132,rushingYards,2035
2014,2132,turnovers,22
2014,218,interceptions,16
2014,218,penalties,78
2014,218,rushingYards,1293
2014,218,turnovers,27
2014,2199,interceptions,11
2014,2199,penalties,65
2014,2199,rushingYards,1362
2014,2199,turnovers,30
2014,221,interceptions,7
2014,221,penalties,83
2014,221,rushingYards,3243
2014,221,turnovers,19
2014,2226,interceptions,5
2014,2226,penalties,51
2014,2226,rushingYards,1963
2014,2226,turnovers,18
2014,2229,interceptions,10
2014,2229,penalties,84
2014,2229,rushingYards,1502
2014,2229,turnovers,22
2014,2247,interceptions,18
2014,2247,penalties,66
2014,2247,rushingYards,1156
2014,2247,turnovers,30
2014,228,interceptions,12
2014,228,penalties,52
2014,228,rushingYards,1904
2014,228,turnovers,18
2014,2294,interceptions,7
2014,2294,penalties,46
2014,2294,rushingYards,2120
2014,2294,turnovers,22
2014,23,interceptions,14
2014,23,penalties,52
2014,23,rushingYards,1696
2014,23,turnovers,26
2014,2305,interceptions,13
2014,2305,penalties,76
2014,2305,rushingYards,1454
2014,2305,turnovers,18
2014,2306,interceptions,8
2014,2306,penalties,57
2014,2306,rushingYards,1745
2014,2306,turnovers,13
2014,2309,interceptions,17
2014,2309,penalties,65
2014,2309,rushingYards,900
2014,2309,turnovers,21
2014,2348,interceptions,13
2014,2348,penalties,69
2014,2348,rushingYards,2080
2014,2348,turnovers,26
2014,235,interceptions,9
2014,235,penalties,81
2014,235,rushingYards,2476
2014,235,turnovers,20
2014,238,interceptions,19
2014,238,penalties,73
2014,238,rushingYards,1311
2014,238,turnovers,29
2014,239,interceptions,8
2014,239,penalties,127
2014,239,rushingYards,2802
2014,239,turnovers,13
2014,2390,interceptions,12
2014,2390,penalties,93
2014,2390,rushingYards,2345
2014,2390,turnovers,24
2014,2393,interceptions,13
2014,2393,penalties,78
2014,2393,rushingYards,2566
2014,2393,turnovers,24
2014,24,interceptions,8
2014,24,penalties,75
2014,24,rushingYards,2064
2014,24,turnovers,21
2014,242,interceptions,8
2014,242,penalties,77
2014,242,rushingYards,2181
2014,242,turnovers,12
2014,2426,interceptions,5
2014,2426,penalties,33
2014,2426,rushingYards,4395
2014,2426,turnovers,22
2014,2433,interceptions,7
2014,2433,penalties,53
2014,2433,rushingYards,834
2014,2433,turnovers,17
2014,2440,interceptions,11
2014,2440,penalties,73
2014,2440,rushingYards,2671
2014,2440,turnovers,16
2014,245,interceptions,15
2014,245,penalties,68
2014,245,rushingYards,1949
2014,245,turnovers,20
2014,2459,interceptions,3
2014,2459,penalties,82
2014,2459,rushingYards,3488
2014,2459,turnovers,12
2014,248,interceptions,15
2014,248,penalties,84
2014,248,rushingYards,2390
2014,248,turnovers,22
2014,2483,interceptions,4
2014,2483,penalties,123
2014,2483,rushingYards,3518
2014,2483,turnovers,11
2014,249,interceptions,13
2014,249,penalties,63
2014,249,rushingYards,1838
2014,249,turnovers,22
2014,25,interceptions,10
2014,25,penalties,107
2014,25,rushingYards,1790
2014,25,turnovers,20
2014,2509,interceptions,16
2014,2509,penalties,60
2014,2509,rushingYards,1886
2014,2509,turnovers,24
2014,251,interceptions,11
2014,251,penalties,77
2014,251,rushingYards,1786
2014,251,turnovers,25
2014,252,interceptions,12
2014,252,penalties,110
2014,252,rushingYards,2363
2014,252,turnovers,27
2014,254,interceptions,8
2014,254,penalties,77
2014,254,rushingYards,2475
2014,254,turnovers,16
2014,2567,interceptions,14
2014,2567,penalties,74
2014,2567,rushingYards,1204
2014,2567,turnovers,30
2014,2572,interceptions,15
2014,2572,penalties,77
2014,2572,rushingYards,1149
2014,2572,turnovers,26
2014,2579,interceptions,11
2014,2579,penalties,70
2014,2579,rushingYards,2093
2014,2579,turnovers,21
2014,258,interceptions,16
2014,258,penalties,78
2014,258,rushingYards,1653
2014,258,turnovers,24
2014,259,interceptions,15
2014,259,penalties,98
2014,259,rushingYards,1923
2014,259,turnovers,26
2014,26,interceptions,6
2014,26,penalties,104
2014,26,rushingYards,2724
2014,26,turnovers,16
2014,2628,interceptions,11
2014,2628,penalties,82
2014,2628,rushingYards,2689
2014,2628,turnovers,22
2014,2633,interceptions,14
2014,2633,penalties,54
2014,2633,rushingYards,1903
2014,2633,turnovers,22
2014,2636,interceptions,12
2014,2636,penalties,85
2014,2636,rushingYards,1466
2014,2636,turnovers,22
2014,2638,interceptions,6
2014,2638,penalties,65
2014,2638,rushingYards,2701
2014,2638,turnovers,12
2014,264,interceptions,6
2014,264,penalties,98
2014,264,rushingYards,2640
2014,264,turnovers,17
2014,2641,interceptions,18
2014,2641,penalties,112
2014,2641,rushingYards,1836
2014,2641,turnovers,28
2014,2649,interceptions,9
2014,2649,penalties,78
2014,2649,rushingYards,3333
2014,2649,turnovers,17
2014,265,interceptions,18
2014,265,penalties,94
